ID,Toidukood,ToidunimiEST,ToidunimiENG,ToidunimiLAT,Sunonuumid,Toidugrupp,Allikas,EnergiashkiudainedkJ,Energiashkiudainedkcal,Susivesikudimenduvadg,Rasvadg,Valgudg,Alkoholg,Vesig,Tuhkg,Susivesikudkokkug,Kiudainedg,Tarklisg,Sahharoosg,Laktoosg,Maltoosg,Glukoosg,Fruktoosg,Galaktoosg,Rasvhappedkokkug,Kullastunudrasvhappedg,Monokullastumatarasvhappedg,Polukullastumatarasvhappedg,Transrasvhappedg,PalmitiinhapeC16g,SteariinhapeC18g,LinoolhapeC182g,LinoleenhapeC183g,Kolesteroolmg,Naatriummg,Kaaliummg,Kaltsiummg,Magneesiummg,Fosformg,Raudmg,Tsinkmg,Vaskmg,Mangaanmg,Joodug,Seleenug,Kroomug,Nikkelug,VitamiinARE,Retinoolug,BeetakaroteeniekvivalentBCE,VitamiinDug,VitamiinD3ug,VitamiinEaTE,VitamiinKug,VitamiinB1mg,VitamiinB2mg,NiatsiiniekvivalentkokkuNE,Niatsiinmg,Niatsiiniekvivtruptofaanistmg,Pantoteenhapemg,VitamiinB6mg,Biotiinug,Folaadidug,VitamiinB12ug,VitamiinCmg,Soolaekvivalentmg
430,6690,Maksavorst,Liver sausage,,,"Subproduktid ja subproduktidest tooted, Offal and offal products, Субпродукты и изделия из них , ",Toidu koostise andmebaas,1234.800049,295.1170044,4.900000095,23.79999924,15.69999981,0,55.90000153,2.200000048,5.400000095,0.5,2.5,,2.200000048,,0.200000003,,,,8.779999733,10.39999962,3.49000001,,5.21999979,3.079999924,2.450000048,0.230000004,158,630,260,51,17,220,3.900000095,3.099999905,0.180000007,0.059999999,13,23,3,4,3000,3000,,0.600000024,,0.430000007,,0.280000001,1.5,10,8,,1.200000048,0.340000004,7,30,9.5,2,1575
431,6750,Broilerimaksavorst,Chicken liver sausage,,Kanamaksavorst,"Linnu subproduktid ja subproduktidest tooted, Poultry offal and offal products, Субпродукты и изделия из них , ",Toidu koostise andmebaas,989.5999756,236.5140076,1.100000024,19.89999962,13.80000019,0,63,2.200000048,1.100000024,,,,,0,0,,,,7.789999962,4.400000095,6.769999981,,4.130000114,3.569999933,2.670000076,0.079999998,134,720,260,51,17,220,3.900000095,3.099999905,0.180000007,0.059999999,13,8,3,4,1361.079956,1360,13,0.600000024,,0.430000007,,0.280000001,1.5,9.899999619,7.800000191,,1.200000048,0.200000003,7,60,9.5,2,1800
432,3301,Mandariin,Mandarin orange / Mandarine / Clementine / Tangerine,Citrus reticulata,-,"Tsitrusviljad, Citrus fruits, Цитрусовые , ",Toidu koostise andmebaas,170.9499969,40.85710144,8.350000381,0.100000001,0.899999976,0,87.09999847,0.400000006,9.600000381,1.25,0,5.349999905,0,0,1.450000048,1.649999976,0,0.07,0,0,0,0,0,0,0,0,0,3,145,36.5,10.5,17.5,0.200000003,0.100000001,0,0,1,0.100000001,0.100000001,2.799999952,7.138000011,0,86,0,0,0.200000003,0,0.079999998,0.029999999,0.349999994,0.25,0.100000001,0.200000003,0.07,0.449999988,20,0,42,7.5
433,3300,"Mandariin, koorega","Mandarin orange / Mandarine / Clementine / Tangerine, with peel",Citrus reticulata,-,"Tsitrusviljad, Citrus fruits, Цитрусовые , ",Toidu koostise andmebaas,128.1999969,30.63979912,6.199999809,0.100000001,0.699999988,0,64.5,0.300000012,7.099999905,0.899999976,0,3.950000048,0,0,1.049999952,1.25,0,0.07,0,0,0,0,0,0,0,0,0,2,109,27,7.5,12.5,0.150000006,0.100000001,0,0,0.800000012,0.07,0.07,2.099999905,5.311999798,0,64,0,0,0.150000006,0,0.059999999,0.02,0.25,0.150000006,0.100000001,0.150000006,0.050000001,0.330000013,15,0,31.5,5
434,1780,"Mandlid, kooritud","Almonds, blanched",Prunus dulcis,Mandel,"Pahklid ja mandlid, Nuts and almonds, Орехи и миндаль , ",Toidu koostise andmebaas,2623.800049,627.0880127,6.900000095,55.79999924,21.10000038,0,4.199999809,3,17.29999924,10.39999962,2.700000048,4.199999809,0,0,0,0,0,53.09999847,4.400000095,38.20000076,10.5,0,3.400000095,0.899999976,10.19999981,0.300000012,0,14,780,240,270,550,3,3.200000048,1,1.700000048,2,2,5.900000095,130,0,0,0,0,0,24,0,0.209999993,0.75,6.5,3.099999905,3.400000095,0.439999998,0.150000006,64,48,0,0,35
435,8534,Mandlimass,Almond mass,,,"Muud maiustused - sefiir, besee, halvaa, pastilaa, marmelaad, martsipan, jm., Other sweets - zephyr, meringue, halvah, pastille, marmalade, marzipan, etc., Прочие сладости (зефир, безе, халва, пастила, мармелад, марципан) , ",Toidu koostise andmebaas,1922.800049,459.5490112,51.5,23,9.899999619,0,10.80000019,1.299999952,55,3.5,,49,,,1.399999976,,,,1.75999999,15.39999962,4.860000134,,1.389999986,0.419999987,4.860000134,0,0,33,270,59,140,240,1.899999976,1.5,,,,1,,,12.49800014,12,6,0,,12,,0.109999999,0.349999994,3.599999905,1.600000024,,,0.059999999,,45,0,0,82.5
436,3330,Mango,Mango,Mangifera indica,-,"Troopilised, eksootilised puuviljad - banaan, ananass, viinamarjad, granaatoun, litsi jt., Tropical, exotic fruits - banana, pineapple, grapes, pomegranate, lychee, etc., Тропические, экзотические фрукты - банан, ананас, виноград, гранат, личи и т.д., ",Toidu koostise andmebaas,251.25,60.04880142,12.39999962,0.449999988,0.600000024,0,82,0.5,14.10000038,1.700000048,0,9,0,0,0.800000012,2.599999905,0,0.400000006,0.100000001,0.200000003,0.100000001,0,0.100000001,0,0,0.100000001,0,5,170,12,18,13,0.400000006,0.119999997,0.059999999,0.170000002,1.600000024,0.600000024,0.200000003,2,57.76800156,0,696,0,0,1,0.519999981,0.039999999,0.050000001,0.800000012,0.699999988,0.100000001,0.159999996,0.129999995,,36,0,37,12.5
437,8401,"Mangostan, konserveeritud, siirupis","Mangosteen, canned, in syrup",Garcinia mangostana,Mangustan,"Puuvilja- ja marjakonservid ja -kompotid, Fruit and berry preserves and compotes, Фруктовые и ягодные консервы и компоты , ",Toidu koostise andmebaas,316.5299988,75.65070343,16.10000038,0.579999983,0.409999996,0,80.90000153,0.159999996,17.89999962,1.799999952,,,0,0,,,,0.460000008,,,,0,,,,,0,7,48,12,13,8,0.300000012,0.209999993,0.07,0.100000001,,,,,2,0,21,0,0,,,0.050000001,0.050000001,0.400000006,0.300000012,0.100000001,0.029999999,0.02,,31,0,2.900000095,17.5
438,1120,"Manna, kuivaine",Semolina,Triticum spp.,-,"Nisutooted - manna, kuskuss, bulgur, Wheat products – semolina, couscous, bulgur, Продукты на основе пшеницы - манна, кускус, булгур , ",Toidu koostise andmebaas,1462.199951,349.4660034,72.09999847,1.100000024,10.19999981,0,13.30000019,0.400000006,74.90000153,2.799999952,71.69999695,0.100000001,0,0,0.100000001,0.200000003,,0.699999988,0.200000003,0.100000001,0.400000006,0,0.100000001,0,0.400000006,0,0,3,150,13,21,95,1.200000048,0.800000012,0.409999996,4,5,1,2,3.799999952,0.400000006,0,4.800000191,0,0,0.200000003,1,0.079999998,0.050000001,3.700000048,1,2.700000048,0.5,0.109999999,1.600000024,21,0,0,7.5
439,1130,"Taisteramanna, kuivaine","Whole grain semolina, dry ingredient",,,"Nisutooted - manna, kuskuss, bulgur, Wheat products – semolina, couscous, bulgur, Продукты на основе пшеницы - манна, кускус, булгур , ",Toidu koostise andmebaas,1279.599976,305.8240051,59.40000153,1.600000024,9.800000191,0,15,1.5,64.90000153,5.5,58.90000153,0.300000012,0,0,0.100000001,0.100000001,,,0.189999998,0.239999995,0.720000029,,0.170000002,0.02,0.649999976,0.07,0,0.800000012,390,26,130,350,1.799999952,3.599999905,0.50999999,3.599999905,5,23,2,40,0,0,0,0,,1.399999976,,0.519999981,0.189999998,6.300000191,4,,0.800000012,0.349999994,7,43,0,0,2
440,4040,"Kupsetusmargariin, R 80%, vitamiinidega rikastatud","Margarine, for cooking and baking, 80% fat, vitamin-enriched",,,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,2973.600098,710.6900024,0.300000012,80,0.5,0,18,1.5,0.300000012,0,0,0,0.300000012,0,0,0,0,76.09999847,34.29999924,29.5,12.30000019,0.5,22.20000076,2.799999952,8.199999809,4,0,600,0,0,0,0,0,0,0,0,1.5,0,9.199999809,10,800,800,0,10,,12,75,0,0,0,0,0,0,0,0,0,0,0,1500
441,4340,"Margariin, laktoosivaba, R 80%","Margarine, lactose-free, 80% fat",,Laktoosita,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,2985.800049,713.6060181,0.899999976,80.09999847,0.400000006,0,17,2,0.899999976,0,0,0,0,0,0,0,,,15.10000038,34.20000076,22.89999962,,7.489999771,5.599999905,19.79999924,3.029999971,0,200,21,11,2.200000048,10,0.119999997,0.050000001,0.012,0.01,,0.5,1,10,411.3500061,374,450,7,,23,,0.01,0.029999999,0,0,,0.079999998,0,0.200000003,2,0.079999998,0,500
442,8664,"Maardemargariin, R 39%, vitamiinidega rikastatud","Margarine spread, 39% fat, vitamin-enriched",,,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,1500,370,3,39,0.200000003,0,56,1.899999976,3,0,,0,,,,0,,,12,14,13,,4.239999771,2.859999895,11,2,0,120,15,,,,0.119999997,0.029999999,,,,,,,425.7099915,395,370,7.5,,18,,1.399999976,1.600000024,,,,,2,,200,1,0,300
443,4380,"Maardemargariin, R 40%","Margarine spread, 40% fat",,,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,1497,357.7829895,0.5,40,1.5,0,56,1.899999976,0.25,0,,0,,,,0,,,9.289999962,15.39999962,13.30000019,,4.239999771,2.859999895,12.10000038,1.220000029,0,600,15,,,,0.119999997,0.029999999,,,,,,,425.7099915,395,370,7,,11,,0,0.029999999,,,,,,,,,0,1500
444,8545,"Maardemargariin, R 50%","Margarine spread, 50% fat",,,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,1871.25,447.2290039,0.25,50,1,0,47,1.899999976,0.25,0,0,0,0,0,0,0,,,11.19999981,20.10000038,16.20000076,,6.03000021,3.349999905,14.89999962,1.25999999,0,680,15,10.5,9,8,0.119999997,0.029999999,0,0,0,0,0,0,425.7099915,395,370,7,,8,,0,0.029999999,0,0,,0,0,0,0.5,0.029999999,0,1700
445,4390,"Maardemargariin, R 60%","Margarine spread, 60% fat",,,"Margariinid, Margarines, Маргарины , ",Toidu koostise andmebaas,2224.25,531.5960083,0,60,0.5,0,38,1.899999976,0,0,0,0,0,,,0,,,13.10000038,24.89999962,19,,7.820000172,3.839999914,17.70000076,1.289999962,0,760,15,21,18,16,0.119999997,0.029999999,,,,,,,425.7099915,395,370,7,,12,,0,0.029999999,,,,,0.01,,1,0.07,0,1900
